wordID	wordCS	word	lemma	Pos
98711	Scientologist	scientologist	scientologist	nn1
98717	anythin	anythin	anythin	nn1
98721	puzzling	puzzling	puzzle	vvg
98724	dressed	dressed	dressed	jj@
98728	gibbons	gibbons	gibbon	nn2
98731	chevy	chevy	chevy	jj_nn1
98738	brett	brett	brett	np
98740	Cosmo	cosmo	cosmo	nn1
98742	SOBS	sobs	sob	nn2_vvz
98746	3x02	3x02	--	fo
98748	panics	panics	panic	nn2
98764	fast-tracked	fast-tracked	fast-tracked	jj
98765	seeming	seeming	seeming	jj
98766	Winnebago	winnebago	winnebago	nn1
98769	aperitif	aperitif	aperitif	nn1
98774	what's-his-face	what's-his-face	what's-his-face	nn2
98775	Huzzah	huzzah	--	uh@
98779	loony	loony	loony	jj
98789	So	so	--	#rr_rg
98790	FRIDGE	fridge	fridge	nn1
98791	dazed	dazed	daze	vvn_jj
98792	adopts	adopts	adopt	vvz
98793	widened	widened	widen	vvn
98799	ha'penny	ha'penny	ha'penny	nn1_jj
98801	Vin	vin	vin	np1_nn1@
98802	GLOVE	glove	glove	nn1
98811	grammy	grammy	grammy	nn1_jj
98812	ageless	ageless	ageless	jj
98814	polystyrene	polystyrene	polystyrene	nn1
98815	Hope	hope	hope	nn1_np1@_vv0
98821	leaking	leaking	leaking	jj@_nn1@
98822	massacre	massacre	massacre	vvi
98827	OLM	olm	--	nn1_np1
98831	Aidan	aidan	--	#np1
98834	Chelle	chelle	--	np1_nn1@
98843	@man_on_radio	manonradio	--	nn1
98845	gelding	gelding	gelding	nn1
98848	Fine	fine	--	#jj
98855	Wise	wise	wise	np1@_jj
98857	Shot	shot	shot	nn1_vvn_vvd
98858	asa	asa	asa	nn1
98860	Dori	dori	dori	np1_nn1_jj
98865	javier	javier	--	np
98868	cessation	cessation	cessation	nn1
98875	Ship	ship	ship	vv0@
98876	TRICKS	tricks	trick	nn2
98877	flanked	flanked	flank	vvn
98879	registered	registered	registered	jj_vvd
98880	backhand	backhand	backhand	jj
98881	BURKHALTER	burkhalter	--	vv0_nn1
98885	internist	internist	internist	nn1
98892	D-did	d-did	d-did	vdd
98893	D-Did	d-did	d-did	vdd
98895	cardigans	cardigans	cardigan	nn2
98897	Gremlins	gremlins	gremlin	nn2
98903	poo	poo	--	uh_nn1
98906	Checklist	checklist	checklist	nn1
98907	vite	vite	vite	nn1
98908	fenced	fenced	fence	vvd
98911	Lightman	lightman	--	np
98912	Nicki	nicki	nicki	np1@_nn2
98913	Label	label	label	nn1
98914	Fantasies	fantasies	fantasy	nn2
98926	Keebler	keebler	keebler	np1
98929	anesthetic	anesthetic	anesthetic	nn1@_jj
98931	octane	octane	octane	nn1
98943	Dear	dear	dear	jj_uh@
98951	Alban	alban	alban	np1
98954	concocting	concocting	concoct	vvg
98957	trimming	trimming	trim	vvg_nn1@
98962	necrophilia	necrophilia	necrophilia	nn1
98970	GRUNTlNG	gruntlng	--	np1@_nn1_vv0
98971	In	in	in	rl21
98972	Bored	bored	bored	jj_vvn@
98976	bs	bs	bs	fo
98978	Courier	courier	courier	np1_nn1
98982	maul	maul	maul	vvi
98984	KILLING	killing	kill	vvg_nn1
98990	Narn	narn	--	nn1
99000	abracadabra	abracadabra	abracadabra	nn1
99004	baghdad	baghdad	--	np
99008	Moonbase	moonbase	moonbase	nn1_np1
99010	asians	asians	asian	nn2
99014	Right	right	--	#jj_nn1
99016	Coordinator	coordinator	coordinator	nn1
99019	coughed	coughed	cough	vvn
99021	7:20	7:20	7:20	mc
99027	RAY	ray	ray	nn1_np1
99030	exporting	exporting	export	vvg
99043	Bromley	bromley	bromley	np1
99045	birdseed	birdseed	birdseed	nn1
99047	foxtrot	foxtrot	fox-trot	nn1
99049	Ordering	ordering	order	vvg_nn1
99050	ensues	ensues	ensue	vvz
99053	young'uns	young'uns	young'uns	nn2
99054	pro	pro	pro	jj_ii_nn1
99056	MORE	more	more	rrr_rgr
99058	prosthetics	prosthetics	prosthetics	nn1_nn2
99059	Scarecrow	scarecrow	scarecrow	nn1_np1
99065	Mindy	mindy	mindy	nn1_np1@
99068	GARLIC	garlic	garlic	nn1
99079	HIDEOUS	hideous	hideous	jj
99085	abraham	abraham	--	np
99088	Bangers	bangers	banger	nn2
99096	recited	recited	recite	vvd
99101	toot	toot	toot	nn1_vv0
99102	self-fulfilling	self-fulfilling	self-fulfilling	jj_nn1
99107	Veteran	veteran	veteran	nn1
99108	stoned	stoned	stone	vvn_vvd
99116	Kurosawa	kurosawa	kurosawa	np1
99117	avery	avery	avery	np
99132	Present	present	present	nn1_jj
99140	likey	likey	likey	nn1_jj@
99147	exhibitionist	exhibitionist	exhibitionist	nn1
99150	cloaking	cloaking	cloak	vvg_jj@
99155	mime	mime	mime	vvi
99163	Dorsett	dorsett	dorsett	np1
99164	ROADS	roads	road	nn2
99165	Tubes	tubes	tube	nn2
99171	SUGGESTION	suggestion	suggestion	nn1
99175	Happening	happening	happen	vvg
99176	LAMP	lamp	lamp	nn1
99178	idiopathic	idiopathic	idiopathic	jj
99190	Seduction	seduction	seduction	nn1
99192	3x03	3x03	--	fo
99196	uk	uk	uk	nn1_vv0
99198	Pibb	pibb	pibb	np1
99200	sandbag	sandbag	sandbag	vvi
99202	1830	1830	1830	mc
99203	Hm-hmm	hm-hmm	hm-hmm	uh
99206	Cristo	cristo	cristo	np1
99217	distort	distort	distort	vv0
99226	pan	pan	pan	vv0@
99241	MEGATRON	megatron	--	np1
99243	shrunk	shrunk	shrink	vvd
99244	quarterfinals	quarterfinals	quarterfinal	nn2
99246	damn	damn	damn	uh_jj
99249	BOUQUET	bouquet	bouquet	nn1
99250	times	times	time	vvz%
99253	lincoln	lincoln	lincoln	np
99254	Severn	severn	severn	np1
99259	quiet	quiet	quiet	jj_nn1@_vv0%
99260	Tapping	tapping	tap	vvg_nn1@
99263	MORETTl	morettl	--	vv0_np1@_nn1
99275	replied	replied	reply	vvn
99277	freshening	freshening	freshen	vvg
99279	paisley	paisley	paisley	nn1
99280	Drexel	drexel	drexel	np1
99284	jiggle	jiggle	jiggle	nn1
99289	narrow-minded	narrow-minded	narrow-minded	jj_nn1
99292	niner	niner	niner	nn1_jjr
99314	Frodo	frodo	frodo	nn1_np1
99322	Ideal	ideal	ideal	jj_nn1@
99323	Promises	promises	promise	nn2_vvz
99327	Reaper	reaper	reaper	np1_nn1
99328	Helix	helix	helix	np1_nn1
99329	can't--	can't--	can't---	jj_nn1
99330	rang	rang	ring	vvn
99335	Hugging	hugging	hug	vvg
99341	surpasses	surpasses	surpass	vvz
99343	outsource	outsource	outsource	vvi
99345	Popovich	popovich	popovich	np1
99350	conceive	conceive	conceive	vv0
99354	insulated	insulated	insulate	vvn
99370	NATURAL	natural	natural	jj_rr@
99375	shampoo	shampoo	shampoo	vvi
99382	decline	decline	decline	vv0_nn1
99384	oprah	oprah	oprah	nn1
99398	mimic	mimic	mimic	nn1
99399	altercations	altercations	altercation	nn2
99401	muchas	muchas	muchas	fw
99410	toy	toy	toy	jj@_nn1
99411	Nemesis	nemesis	nemesis	nn1_np1@
99412	sexual-harassment	sexual-harassment	sexual-harassment	jj_nn1
99415	doughnut	doughnut	--	#nnu
99422	Charmaine	charmaine	charmaine	vv0_nn1_np1@
99423	bound	bound	bind	vvd_vv0@
99427	Boulder	boulder	boulder	np1_nn1@
99436	offstage	offstage	offstage	rl
99438	Witherspoon	witherspoon	witherspoon	np1
99439	Revision	revision	revision	nn1
99444	out-of-the-way	out-of-the-way	out-of-the-way	jj_nn1
99445	petunias	petunias	petunia	nn2
99446	Halpert	halpert	halpert	np1_nn1
99448	suffocating	suffocating	suffocating	jj_vvg
99450	scorch	scorch	scorch	vvi
99451	tetrodotoxin	tetrodotoxin	tetrodotoxin	nn1
99476	schematics	schematics	schematics	nn2
99482	MAURICE	maurice	maurice	np1
99488	pathos	pathos	pathos	nn1
99497	fretting	fretting	fret	vvg
99498	[WOMAN_SCREAMS]	[woman_screams]	--	@1
99505	Che	che	che	np1
99511	copulation	copulation	copulation	nn1
99514	PEACEFUL	peaceful	peaceful	jj
99517	Lennier	lennier	--	np1_nn1_jjr
99521	redirect	redirect	redirect	vv0
99526	[DOOR_OPENS_THEN_CLOSES]	[door_opens_then_closes]	--	@1
99527	ivories	ivories	ivory	nn2
99533	gouged	gouged	gouge	vvd
99534	broadcast	broadcast	broadcast	vvn_vv0
99543	Lieberman	lieberman	lieberman	np1
99547	page	page	page	vv0%_nn1
99552	remand	remand	--	nn1_vv0
99560	River	river	river	np1
99561	alienating	alienating	alienate	vvg%_jj
99564	Mallory	mallory	mallory	nn1_np1
99572	Park	park	park	np1@_nn1
99574	scarred	scarred	scarred	jj@
99575	Tov	tov	tov	np1
99577	major-league	major-league	major-league	jj_nn1
99580	allo	allo	allo	nn1
99585	2700	2700	2700	mc
99587	Tupperware	tupperware	tupperware	np1_nn1
99591	requisitioned	requisitioned	requisition	vvd
99596	Searched	searched	search	vvd_vvn
99605	Dying	dying	die	vvg
99606	SILVER	silver	silver	np1
99610	SpongeBob	spongebob	spongebob	np1
99613	Krueger	krueger	krueger	np1
99618	Philly	philly	philly	rr_np1@
99620	rises	rises	rise	nn2
99621	Jim-Bob	jim-bob	--	#np1
99632	Sat	sat	sit	vvd
99637	sorts	sorts	sort	vvz@
99640	Jolly	jolly	jolly	jj_rg@_vv0@
99641	Areas	areas	area	nn2
99655	[Creak]	[creak]	--	@1
99663	Draft	draft	draft	nn1
99671	restocking	restocking	restock	vvg
99673	sun	sun	sun	nn1_npd1%
99680	replicates	replicates	replicate	vvz
99685	Gainsborough	gainsborough	gainsborough	np1
99692	VEHICLES	vehicles	vehicle	nn2
99695	SMOKE	smoke	smoke	nn1
99696	if_i	ifl	ifl	nn1
99715	narrow	narrow	narrow	vv0%_jj
99717	Brynn	brynn	brynn	np1
99723	probing	probing	probing	jj_vvg@
99725	Curses	curses	curse	nn2
99730	complainant	complainant	complainant	nn1
99731	evolved	evolved	evolve	vvd_vvn_jj
99732	overcomes	overcomes	overcome	vvz
99734	denounced	denounced	denounce	vvn
99737	perusing	perusing	peruse	vvg
99739	Prizes	prizes	prize	nn2
99744	irresponsibility	irresponsibility	irresponsibility	nn1
99745	jumping	jumping	jump	vvg_jj_nn1
99747	Peanut	peanut	peanut	np1
99758	bonds	bonds	bond	vvz@
99763	Y-your	y-your	y-your	appge
99764	incommunicado	incommunicado	incommunicado	rr_jj
99769	ASK	ask	ask	nn1@_vv0
99774	sky	sky	sky	nn1_vv0%
99790	Wrist	wrist	wrist	nn1
99793	Grieve	grieve	grieve	vv0
99796	WHINES	whines	whine	vvz_nn2
99801	WHOOPS	whoops	whoop	nn2_uh
99804	Formidable	formidable	formidable	jj
99815	supervised	supervised	supervise	vvd_vvn
99820	songwriting	songwriting	songwriting	nn1_jj@
99822	Birdie	birdie	birdie	nn1_np1@
99825	postwar	postwar	postwar	jj
99834	plunges	plunges	plunge	vvz
99841	gigabytes	gigabytes	gigabyte	nn2
99843	wallace	wallace	wallace	nn1_vv0
99845	wink	wink	wink	vv0
99846	revelry	revelry	revelry	nn1
99849	[Door_Creaking]	[door_creaking]	--	@1
99853	Frobisher	frobisher	frobisher	np
99859	forecasts	forecasts	forecast	nn2
99865	covergirl	covergirl	covergirl	nn1
99876	Sanborn	sanborn	sanborn	np1
99878	unread	unread	unread	jj
99889	jiggle	jiggle	jiggle	vv0
99893	drier	drier	drier	nn1_jjr
99897	flax	flax	flax	nn1
99902	Serena	serena	serena	nn1@_np1
99905	Starring	starring	star	vvg
99906	GOMEZ	gomez	gomez	np1
99909	stuffs	stuffs	stuff	vvz@
99911	LuthorCorp	luthorcorp	--	np
99912	Tahiti	tahiti	tahiti	np1_nn1
99923	revue	revue	revue	nn1
99928	Bucky	bucky	bucky	np1@_jj
99930	Taser	taser	taser	nn1_np1
99931	fantasist	fantasist	fantasist	nn1
99933	[RINGS]	[rings]	--	@1
99934	Cobain	cobain	cobain	nn1_jj
99937	Wigan	wigan	wigan	np1
99939	Wunderbar	wunderbar	wunderbar	nn1_np1@
99944	Saved	saved	save	vvd
99945	dancing	dancing	dancing	nn1_vvg_jj@
99948	CANDLES	candles	candle	nn2
99949	unscramble	unscramble	unscramble	vvi
99956	tween	tween	tween	nn1_jj
99967	Big-time	big-time	big-time	jj
99978	dingbat	dingbat	dingbat	nn1
99979	CSI	csi	csi	jj_np1
99980	dopes	dopes	dope	nn2
99982	Todo	todo	todo	fw
99985	down	down	down	jj%_rp_nn1%
99986	36th	36th	36th	md
99989	Progressive	progressive	progressive	jj
99991	hash	hash	hash	vv0
99994	Parr	parr	parr	np1_nn1
99998	Matty	matty	--	np
100001	Slide	slide	slide	nn1_vv0
100003	Shanna	shanna	shanna	np1
100006	Bottom	bottom	bottom	nn1_jj_vv0@
100008	Lying	lying	lying	nn1@_vvg
100016	RSPCA	rspca	rspca	nn1_np1
100017	that	that	that	cs22_cst
100018	gladys	gladys	--	np
100030	DRY	dry	dry	jj_vv0@
100031	daily	daily	daily	jj_rr_nn1@
100033	BUILDING	building	build	vvg@_nn1
100036	dyeing	dyeing	dye	vvg
100038	Lhasa	lhasa	lhasa	np1
100041	ageism	ageism	ageism	nn1
100044	medicated	medicated	medicate	vvn
100045	H-hold	h-hold	h-hold	nn1_jj
100046	Leona	leona	leona	nn1_np1@
100064	Suspend	suspend	suspend	vv0
100066	Pomeranian	pomeranian	pomeranian	nn1
100068	Insulin	insulin	insulin	np1_nn1@
100079	routing	routing	rout	vvg
100087	lacey	lacey	lacey	jj
100092	Anti	anti	anti	jj
100094	frightened	frightened	frighten	vvn_vvd@
100099	resurfaced	resurfaced	resurface	vvd
100102	donna	donna	donna	nn122
100113	Rivers	rivers	river	nn2
100118	Bonzo	bonzo	bonzo	np1
100120	getaways	getaways	getaway	nn2
100123	howareyou	howareyou	howareyou	nn1
100132	systolic	systolic	--	#nnu
100133	downstream	downstream	downstream	rl_jj
100135	Clavo	clavo	--	np1_nn1
100136	INVENTED	invented	invent	vvd
100138	dumpster	dumpster	--	#nnu
100141	Cl	cl	cl	np1@
100142	anchors	anchors	anchor	nn2_vvz
100154	Netflix	netflix	netflix	nn1_np1
100155	processes	processes	process	nn2_vvz@
100165	LES	les	les	np1
100176	agave	agave	agave	nn1
100179	smiley	smiley	smiley	jj@_nn1
100186	melting	melting	melt	vvg_nn1_jj@
100198	POP	pop	pop	uh@_vv0_nn1
100203	accounting	accounting	account	vvg_nn1_jj@
100216	personalize	personalize	personalize	vvi
100236	Serenity	serenity	serenity	np1_nn1
100242	Arkham	arkham	arkham	np1_nn1@
100243	busting	busting	bust	vvg_nn1@
100246	Canaveral	canaveral	canaveral	np1
100251	surprises	surprises	surprise	vvz@_nn2
100253	K9	k9	--	#fo
100257	Courtenay	courtenay	courtenay	np1
100265	shivers	shivers	shiver	vvz_nn2
100271	bleached	bleached	bleach	vvn
100278	Arguments	arguments	argument	nn2
100284	outsides	outsides	outside	nn2
100285	great-aunt	great-aunt	great-aunt	jj_nn1
100288	russian	russian	russian	jj
100289	punches	punches	punch	nn2_vvz@
100291	antsy	antsy	antsy	jj_nn1
100293	Bianca	bianca	bianca	np1@_nn1
100294	socials	socials	socials	nn2
100296	Charged	charged	charge	vvd_vvn
100305	Mephistopheles	mephistopheles	mephistopheles	np1
100306	WHEEZING	wheezing	wheezing	np1
100316	Hi	hi	hi	jj%_uh
100319	electrolysis	electrolysis	electrolysis	nn1
100326	Mongo	mongo	mongo	nnu1
100333	Deptford	deptford	deptford	np1
100334	champers	champers	champers	nn2
100348	bada	bada	bada	nn1
100352	Mornings	mornings	morning	nnt2
100356	elapsed	elapsed	elapse	vvn
100357	Mirage	mirage	mirage	np1_nn1@
100365	attics	attics	attic	nn2
100369	earwax	earwax	earwax	nn1
100374	718	718	718	mc
100376	Ritz-Carlton	ritz-carlton	ritz-carlton	np1
100379	[Howls]	[howls]	--	@1
100385	Burglars	burglars	burglar	nn2
100386	$180	$180	--	nnu
100387	Heil	heil	heil	vv0
100388	hubbard	hubbard	hubbard	nn1
100390	louise	louise	--	np
100396	LAND	land	land	nn1_np1@
100399	Shrew	shrew	shrew	nn1
100400	CLOSELY	closely	closely	rr
100405	pulitzer	pulitzer	pulitzer	nn1
100410	pie-eating	pie-eating	pie-eating	jj_nn1
100413	base	base	base	vv0@_nn1
100416	Dismiss	dismiss	dismiss	vv0
100425	tempestuous	tempestuous	tempestuous	jj
100436	[Sobbing_Continues]	[sobbing_continues]	--	@1
100439	FEATHER	feather	feather	nn1
100440	caf	caf	--	vv0_nn1
100448	Bargain	bargain	bargain	vv0_nn1
100451	mucks	mucks	muck	nn2
100453	abstraction	abstraction	abstraction	nn1
100464	Nifty	nifty	nifty	jj
100465	maraschino	maraschino	maraschino	nn1
100466	thread	thread	thread	vv0
100474	alexandria	alexandria	--	np
100475	plenty	plenty	plenty	nn1@_pn
100478	smokey	smokey	smokey	nn1
100482	troponin	troponin	troponin	nn1
100483	sulfide	sulfide	sulfide	nn1
100486	Ashlee	ashlee	ashlee	nn1_np1@
100492	[ALL_GRUNT]	[all_grunt]	--	@1
100506	pro-choice	pro-choice	pro-choice	nn1_jj@
100517	antagonise	antagonise	antagonise	vvi
100518	Argo	argo	argo	nn1_np1
100533	hankies	hankies	hanky	nn2
100534	projecting	projecting	project	vvg@_jj
100535	emanates	emanates	emanate	vvz
100539	dir	dir	dir	nn1
100541	Statements	statements	statement	nn2
100550	Darn	darn	darn	uh_jj
100553	3x05	3x05	--	fo
100555	Went	went	go	vvn
100558	refuse	refuse	refuse	nn1_vv0
100561	bullfighter	bullfighter	bullfighter	nn1
100565	Beginnings	beginnings	beginning	nn2
100573	Closed	closed	close	vvd
100575	Declare	declare	declare	vv0
100580	mooching	mooching	mooch	vvg
100581	shithouse	shithouse	shithouse	nn1
100583	cheerleaders	cheerleaders	cheerleaders	vvz_nn2
100589	paler	paler	pale	jjr
100592	collect	collect	collect	vv0_nn1%
100595	@grunts_softly	gruntssoftly	--	rr
100596	craic	craic	craic	jj
100603	Nobody	nobody	--	#pn1
100605	overran	overran	overrun	vvd
100606	Measles	measles	measles	nn
100607	Keynes	keynes	keynes	np1
100608	self	self	self	jj%_nn1
100610	[Mouths_Words]	[mouths_words]	--	@1
100611	clergymen	clergymen	clergyman	nn2
100612	Archie	archie	--	#np1
100621	Irresponsible	irresponsible	irresponsible	jj
100624	STICKING	sticking	stick	vvg
100625	urology	urology	urology	nn1
100626	tranquilize	tranquilize	tranquilize	vvi
100632	Cooler	cooler	cooler	nn1_jjr
100642	nodding	nodding	nod	vvg_jj@
100645	Ape	ape	ape	nn1_vv0@
100647	intoxicated	intoxicated	intoxicate	vvn@_jj@
100648	Circle	circle	circle	vv0@_nn1
100652	boorish	boorish	boorish	jj
100654	brushed	brushed	brush	vvn_vvd
100655	ach	ach	ach	uh
100659	[High-pitched_Voice]	[high-pitched_voice]	--	@1
100668	chafing	chafing	chafe	vvg
100673	diddling	diddling	diddle	vvg
100677	Rivington	rivington	rivington	np1
100684	possessor	possessor	possessor	nn1
100687	relayed	relayed	relay	vvn@
100688	thrilled	thrilled	thrill	vvd_vvn_jj
100692	Closing	closing	closing	jj_vvg_nn1
100698	mould	mould	mould	vvi
100716	pig	pig	pig	nn1_vv0%
100723	group	group	group	vv0%_nn1
100730	constabulary	constabulary	constabulary	nn1
100736	[guns_cocking]	[guns_cocking]	--	@1
100739	@man_shouting	manshouting	--	x
100743	reserved	reserved	reserve	vvn_vvd_jj
100750	Stitch	stitch	stitch	nn1@
100755	darrowby	darrowby	--	np
100767	Ojai	ojai	ojai	np1_nn1
100770	A	a	a	rr51@
100782	Jupitus	jupitus	--	np1_nn1
100793	inhaling	inhaling	inhale	vvg_jj@
100796	goto	goto	go-to	nn1
100797	divorces	divorces	divorce	nn2_vvz
100801	1848	1848	1848	mc
100802	Mug	mug	mug	nn1_vv0@
100803	complaining	complaining	complaining	nn1%_vvg_jj%
100806	leaked	leaked	leak	vvn_jj
100809	@deep_voice	deepvoice	--	np1@_nn1_vv0
100814	winos	winos	wino	nn2
100816	Wonders	wonders	wonder	nn2_vvz
100818	surfboards	surfboards	surfboard	nn2
100821	fritter	fritter	fritter	nn1
100823	Th-There	th-there	--	ex
100825	interpreters	interpreters	interpreter	nn2
100826	ascended	ascended	ascend	vvn
100828	assemblage	assemblage	assemblage	nn1
100830	detail	detail	detail	vv0@_nn1
100834	partner	partner	partner	vv0@
100835	dips	dips	dip	vvz
100841	we-	we-	we--	nn1_jj
100846	Surprises	surprises	surprise	nn2
100847	[Jazz]	[jazz]	--	@1
100858	left	left	left	rl%_jj_nn1@
100862	Tanker	tanker	tanker	nn1
100864	flash	flash	flash	nn1_jj_vv0
100869	conceptually	conceptually	conceptually	rr
100873	@elevator_dings	elevatordings	--	np1
100878	baser	baser	base	jjr
100886	Tenants	tenants	tenant	nn2
100888	Resisting	resisting	resist	vvg_jj@
100890	guided	guided	guide	vvd_vvn
100896	STRANGER	stranger	stranger	nn1
100897	chinatown	chinatown	chinatown	nn1
100902	scooped	scooped	scoop	vvd_vvn
100910	anaemia	anaemia	anaemia	nn1
100916	rethink	rethink	rethink	vv0
100921	pimento	pimento	pimento	nn1
100922	blinded	blinded	blind	vvn_vvd
100923	Collectors	collectors	collector	nn2
100925	Tigris	tigris	tigris	np1
100929	Hike	hike	hike	nn1_vv0@
100931	Allo	allo	allo	nn1
100932	butternut	butternut	butternut	nn1
100942	do-do-do	do-do-do	do-do-do	vd0
100948	Ninety-five	ninety-five	ninety-five	mc
100953	Ricci	ricci	ricci	np1_nn1_jj
100957	C.K	c.k	--	#np1
100967	boomer	boomer	boomer	nn1
100971	Thom	thom	thom	vv0_nn1_np1@
100978	discouraging	discouraging	discouraging	jj
100979	318	318	318	mc
100980	Unexplained	unexplained	unexplained	jj
100981	Schanke	schanke	--	vv0_nn1_np1@
100982	ex-convict	ex-convict	ex-convict	nn1_jj
100983	air	air	air	vv0%
100986	unseal	unseal	unseal	vvi
100988	jovial	jovial	jovial	jj
100990	Taser	taser	taser	nn1_np1@
100998	purifier	purifier	purifier	nn1
100999	Korby	korby	--	np1_nn1
101004	headaches	headaches	headaches	vvz_nn2
101007	bratty	bratty	bratty	jj_nn1
101014	hunched	hunched	hunch	vvn
101022	Munitions	munitions	munitions	nn2
101023	NETWORKS	networks	network	nn2
101024	disappeared	disappeared	disappeared	v
101028	inhaled	inhaled	inhale	vvd_vvn
101033	bugged	bugged	bug	vvn_vvd
101038	croft	croft	croft	nn1
101041	Harlan	harlan	harlan	nn1_np1@_jj
101045	sidetracked	sidetracked	sidetracked	jj@_vvd_vvn@
101046	Names	names	name	nn2_vvz@
101047	leases	leases	lease	nn2_vvz@
101051	Lori	lori	lori	jj_np1
101054	toil	toil	toil	vv0
101070	Intimidation	intimidation	intimidation	nn1
101073	un-see	un-see	un-see	vvi
101075	wayto	wayto	wayto	nn1
101078	goa	goa	goa	nn1
101083	earnestly	earnestly	earnestly	rr
101087	Cinders	cinders	cinder	nn2
101091	Leukemia	leukemia	leukemia	nn1_np1@
101093	248	248	248	mc
101095	Livestock	livestock	livestock	nn
101100	penalize	penalize	penalize	vvi
101113	raving	raving	rave	vvg_jj@
101122	roo	roo	roo	nn1
101124	can't_just	can'tjust	--	vv0
101133	Functional	functional	functional	jj
101141	Angus	angus	angus	nn1
101145	Override	override	override	vv0
101158	Bear	bear	bear	vv0@_nn1
101164	OHH	ohh	ohh	nn1_np1
101166	plenty	plenty	plenty	rr%_nn1@_pn
101170	think--	think--	think--	jj_nn1
101181	amphetamines	amphetamines	amphetamine	nn2_vvz
101188	mismatch	mismatch	mismatch	nn1
101189	LOCK	lock	lock	np1_nn1
101194	p	p	--	#nn1_nnu
101197	smarten	smarten	smarten	vvi
101200	Fifty-two	fifty-two	fifty-two	mc
101203	willin	willin	willin	nn1
101208	disowned	disowned	disown	vvd_vvn
101211	Sprinkle	sprinkle	sprinkle	vv0
101212	@breaks_screeching	brakesscreeching	--	x
101216	bypassed	bypassed	bypass	vvn
101220	simpering	simpering	simpering	jj
101221	groundless	groundless	groundless	jj
101225	Harlequin	harlequin	harlequin	nn1
101227	napoleon	napoleon	napoleon	nn1
101234	Chosen	chosen	choose	vvn_jj@
101235	1228	1228	1228	mc
101240	Respiratory	respiratory	respiratory	jj_np1
101242	tooling	tooling	tool	vvg
101245	Call	call	call	np1
101246	bagpipe	bagpipe	bagpipe	nn1
101248	ordered	ordered	order	vvd_jj@_vvn
101250	18-wheeler	18-wheeler	--	nn1_jj
101252	Barren	barren	barren	jj
101254	TAX	tax	tax	nn1
101264	MacLaine	maclaine	maclaine	np1
101269	spoiled	spoiled	spoil	vvn_jj@
101272	dike	dike	dike	nn1
101275	[Men_Shouting]	[men_shouting]	--	@1
101288	Cheetos	cheetos	cheetos	nn2_np1
101290	painlessly	painlessly	painlessly	rr
101291	VIC	vic	vic	np1
101295	squat	squat	squat	nn1
101297	Catch-22	catch-22	catch-22	nn1
101311	Devalos	devalos	--	np2
101312	Hostiles	hostiles	hostiles	np1
101320	churned	churned	churn	vvd
101323	graft	graft	graft	vv0_nn1
101330	347	347	347	mc
101332	growing	growing	grow	vvg_jj_nn1@
101333	fused	fused	fuse	vvd
101336	fevered	fevered	fevered	jj@
101350	Ringing	ringing	ring	vvg
101354	mentalist	mentalist	mentalist	nn1
101365	Double-check	double-check	double-check	vv0
101367	school	school	school	vvi
101368	Unified	unified	unified	jj
101384	pinkies	pinkies	pinky	nn2
101387	stunt	stunt	stunt	vv0
101391	was_I	was-i	--	vbdz
101396	Tampering	tampering	tamper	vvg
101397	chronologically	chronologically	chronologically	rr
101411	mode	mode	mode	rr33
101414	allah	allah	allah	nn1
101415	MARK	mark	mark	np1
101418	Autobot	autobot	--	nn1_np1
101421	factored	factored	factor	vvn
101427	Rink	rink	rink	nn1
101437	Grampa	grampa	grampa	np1_nn1@
101439	constructed	constructed	construct	vvd
101441	starvin	starvin	starvin	nn1
101442	clarkson	clarkson	--	np
101451	Chuckle	chuckle	chuckle	nn1_vv0
101468	Flat	flat	flat	nn1_jj
101472	Marrow	marrow	marrow	nn1
101475	Transplant	transplant	transplant	nn1_vv0@
101480	questioning	questioning	questioning	jj_vvg_nn1
101481	Alcatraz	alcatraz	alcatraz	np1_nn1@
101482	coloured	coloured	color	vvn_jj
101483	horses	horses	horse	nn2_vvz%
101490	Freaks	freaks	freak	nn2_vvz
101493	throbbing	throbbing	throbbing	jj_nn1@
101494	kicking	kicking	kick	vvg_jj@_nn1@
101495	you*	you*	you*	fo
101500	rewired	rewired	rewire	vvd
101502	stoppage	stoppage	stoppage	nn1
101509	Comb	comb	comb	vv0
101510	Svenson	svenson	svenson	np1
101516	JERSEY	jersey	jersey	np1
101518	Stargate	stargate	--	vv0_nn1
101519	blessed	blessed	bless	vvd_vvn
101522	Cogs	cogs	cog	nn2_np1
101523	posit	posit	posit	vvi
101524	Northampton	northampton	northampton	np1
101529	Any	any	--	#dd
101532	impresario	impresario	impresario	nn1
101537	voiceover	voiceover	voiceover	vv0
101540	holed	holed	hole	vvd
101550	you_know	youknow	youknow	nn1
101551	bugs	bugs	bug	vvz@_nn2
101554	strained	strained	strain	vvd
101559	Short-term	short-term	short-term	jj
101564	anti-gravity	anti-gravity	anti-gravity	jj_nn1
101567	Yowza	yowza	yowza	nn1_np1@
101572	open-air	open-air	open-air	jj_nn1
101574	Cpt	cpt	cpt	np1
101581	multimedia	multimedia	multimedia	nn
101589	[crowd_booing]	[crowd_booing]	--	@1
101590	simulate	simulate	simulate	vv0
101591	LOBSTER	lobster	lobster	nn1
101599	Gramercy	gramercy	gramercy	np1_nn1
101602	Squash	squash	squash	nn1_vv0@
101604	Stabler	stabler	stabler	np1_nn1_jjr
